2015 State General Election,Redlands,"BYLETT, Susan",PUP,"1,809"
2015 State General Election,Redlands,"KEOGH, David",GRN,"2,261"
2015 State General Election,Rockhampton,"TAYLOR, Michelle",GRN,"1,863"
2015 State General Election,Rockhampton,"BYRNE, William",ALP,"15,432",sitting
2015 State General Election,Rockhampton,"VINCENT, Sally-Anne",FFP,"1,703"
2015 State General Election,Rockhampton,"O'CONNOR, Anne Margaret",,"1,317"
2015 State General Election,Rockhampton,"LUVA, Bridie",LNP,"8,869"
2015 State General Election,Sandgate,"MILLARD, Kerry",LNP,"10,967",sitting
2015 State General Election,Sandgate,"HARBISON, John",GRN,"3,033"
2015 State General Election,Sandgate,"HINCHLIFFE, Stirling",ALP,"14,802",winner
2015 State General Election,Sandgate,"GRAY, Hamish",,959
2015 State General Election,South Brisbane,"BOELE, Karel",,930
2015 State General Election,South Brisbane,"WARD, Fiona",LNP,"9,321"
2015 State General Election,South Brisbane,"SRI, Jonathan",GRN,"6,320"
2015 State General Election,South Brisbane,"TRAD, Jackie",ALP,"12,355",sitting
2015 State General Election,Southern Downs,"SPELLMAN, John",FFP,"2,022"
2015 State General Election,Southern Downs,"RYAN, Louise",ALP,"7,201"
2015 State General Election,Southern Downs,"URE, Elizabeth",GRN,"2,200"
2015 State General Election,Southern Downs,"SPRINGBORG, Lawrence",LNP,"19,275",sitting
2015 State General Election,Southport,"HOLZBERGER, Rowan",ALP,"10,153"
2015 State General Election,Southport,"STANTON, Nicole",PUP,"2,402"
2015 State General Election,Southport,"MAIZEY, Petrina",GRN,"2,446"
2015 State General Election,Southport,"MACKECHNIE, Matthew",,646
2015 State General Election,Southport,"MOLHOEK, Rob",LNP,"13,287",sitting
2015 State General Election,Springwood,"LEO, Janina",GRN,"2,595"
2015 State General Election,Springwood,"LAWRIE, Chris",FFP,908
2015 State General Election,Springwood,"CHAMBERLAIN, Peter",PUP,"1,504"
2015 State General Election,Springwood,"GRANT, John",LNP,"12,547",sitting
2015 State General Election,Springwood,"DE BRENNI, Mick",ALP,"12,260",winner
2015 State General Election,Stafford,"LYNHAM, Anthony",ALP,"13,824",sitting
2015 State General Election,Stafford,"BOCCABELLA, Anne",GRN,"4,069"
2015 State General Election,Stafford,"ANDERSEN, Bob",LNP,"10,822"
2015 State General Election,Stretton,"OSTAPOVITCH, Freya",LNP,"10,884",sitting
2015 State General Election,Stretton,"PEGG, Duncan",ALP,"11,876",winner
2015 State General Election,Stretton,"FORDE, David",,"4,431"
2015 State General Election,Stretton,"SADLER, Brian",GRN,"1,502"
2015 State General Election,Sunnybank,"STEWART, Mark",LNP,"10,537",sitting
2015 State General Election,Sunnybank,"KING, Gordon",GRN,"2,839"
2015 State General Election,Sunnybank,"RUSSO, Peter",ALP,"12,993",winner
2015 State General Election,Surfers Paradise,"SCOONES, Jonathon",FFP,692
2015 State General Election,Surfers Paradise,"LANGBROEK, John-Paul",LNP,"17,569",sitting
2015 State General Election,Surfers Paradise,"HUNT, Helen",GRN,"2,221"
2015 State General Election,Surfers Paradise,"GARDNER, Stephen",PUP,"1,749"
2015 State General Election,Surfers Paradise,"BLUNDELL-THORNTON, Josh",ALP,"6,544"
2015 State General Election,Thuringowa,"KNUTH, Jeffrey",ONP,"2,161"
2015 State General Election,Thuringowa,"WATERS, Michael",FFP,617
2015 State General Election,Thuringowa,"COX, Sam",LNP,"9,945",sitting
2015 State General Election,Thuringowa,"THOMPSON, Karen",GRN,"1,028"
2015 State General Election,Thuringowa,"BELL, Margaret",,579
2015 State General Election,Thuringowa,"FERGUSON, Ian",PUP,"3,407"
2015 State General Election,Thuringowa,"HARPER, Aaron",ALP,"11,584",winner
2015 State General Election,Toowoomba North,"SANDS, John",FFP,871
2015 State General Election,Toowoomba North,"WATTS, Trevor",LNP,"13,932",sitting
2015 State General Election,Toowoomba North,"KEANE, Greg",,347
2015 State General Election,Toowoomba North,"SANDHU, Mandeep",PUP,"1,578"
2015 State General Election,Toowoomba North,"SHINE, Kerry",ALP,"12,166"
2015 State General Election,Toowoomba North,"GOVER, Ken",GRN,"1,430"
2015 State General Election,Toowoomba North,"ELLIOTT, Ken",KAP,"1,050"
2015 State General Election,Toowoomba South,"MCVEIGH, John",LNP,"16,851",sitting
2015 State General Election,Toowoomba South,"STOREY, Graham",ALP,"10,601"
2015 State General Election,Toowoomba South,"WATERS, Anne",GRN,"3,003"
2015 State General Election,Townsville,"BIRRELL, Alan",PUP,"2,697"
2015 State General Election,Townsville,"HATHAWAY, John",LNP,"10,130",sitting
2015 State General Election,Townsville,"RISSMAN, Leanne",ONP,"1,079"
2015 State General Election,Townsville,"HAMILTON, Gail",GRN,"2,356"
2015 State General Election,Townsville,"PUNSHON, Michael",FFP,596
2015 State General Election,Townsville,"STEWART, Scott",ALP,"11,267",winner
2015 State General Election,Warrego,"GOLDEN, Ruth",,"1,663"
2015 State General Election,Warrego,"LEAHY, Ann",LNP,"13,285",winner
2015 State General Election,Warrego,"SARA, Guy",PUP,"2,179"
2015 State General Election,Warrego,"O'BRIEN, Mark",ALP,"6,398"
2015 State General Election,Warrego,"BAYLEY, Sandra",GRN,649
2015 State General Election,Waterford,"SMITH, Ray",GRN,"2,537"
2015 State General Election,Waterford,"LATTER, Mike",LNP,"9,347",sitting
2015 State General Election,Waterford,"HODGES, Jeffrey",,"1,454"
2015 State General Election,Waterford,"DICKSON, Jason",,876
2015 State General Election,Waterford,"FENTIMAN, Shannon",ALP,"15,645",winner
2015 State General Election,Whitsunday,"COSTIGAN, Jason",LNP,"13,474",sitting
2015 State General Election,Whitsunday,"TAHA, Bronwyn",ALP,"11,775"
2015 State General Election,Whitsunday,"STANTON, Kylee",PUP,"4,047"
2015 State General Election,Whitsunday,"FONTES, Tony",GRN,"1,972"
2015 State General Election,Whitsunday,"VAN BLARCOM, Dan",,997
2015 State General Election,Woodridge,"PALMER, Trevor",,"1,718"
2015 State General Election,Woodridge,"DICK, Cameron",ALP,"16,375",winner
2015 State General Election,Woodridge,"BEARD, Dave",,954
2015 State General Election,Woodridge,"VILIAMU, Steve",LNP,"5,140"
2015 State General Election,Woodridge,"THOMSON, Scott",GRN,"1,922"
2015 State General Election,Yeerongpilly,"ABUKAR, Leila",LNP,"9,579"
2015 State General Election,Yeerongpilly,"WALTON, Georgina",PUP,876
2015 State General Election,Yeerongpilly,"JUDGE, Carl",,"1,837",sitting
2015 State General Election,Yeerongpilly,"BAILEY, Mark",ALP,"13,148",winner
2015 State General Election,Yeerongpilly,"MARSHALL-PIERCE, Gillian",GRN,"5,084"
